FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
5.930243024,0.860062242,0.838375092,0.882597864
5.931030603,0.860062242,0.838375092,0.882597864
5.931818182,0.860071540,0.838375092,0.882597864
5.932605761,0.860077262,0.838375092,0.882597864
5.933393339,0.860077262,0.838375092,0.882597864
5.934180918,0.860080540,0.838375092,0.882597864
5.934968497,0.860085547,0.838375092,0.882597864
5.935756076,0.860085547,0.838375092,0.882597864
5.936543654,0.860091388,0.838375092,0.882597864
5.937331233,0.860096216,0.838479817,0.882597864
5.938118812,0.860100567,0.838479817,0.882597864
5.938906391,0.860100567,0.838479817,0.882597864
5.939693969,0.860102355,0.838479817,0.882597864
5.940481548,0.860104859,0.838479817,0.882597864
5.941269127,0.860104859,0.838479817,0.882597864
5.942056706,0.860110700,0.838479817,0.882597864
5.942844284,0.860112429,0.838479817,0.882597864
5.943631863,0.860112429,0.838479817,0.882597864
5.944419442,0.860114038,0.838479817,0.882597864
5.945207021,0.860117435,0.838479817,0.882597864
5.945994599,0.860119998,0.838479817,0.882597864
5.946782178,0.860119998,0.838479817,0.882597864
5.947569757,0.860124946,0.838479817,0.882597864
5.948357336,0.860130847,0.838479817,0.882597864
5.949144914,0.860130847,0.838479817,0.882597864
5.949932493,0.860130847,0.838479817,0.882597864
5.950720072,0.860134304,0.838479817,0.882597864
5.951507651,0.860134304,0.838479817,0.882597864
5.952295230,0.860136747,0.838479817,0.882597864
5.953082808,0.860136747,0.838479817,0.882597864
5.953870387,0.860140860,0.838479817,0.882597864
5.954657966,0.860140860,0.838479817,0.882597864
5.955445545,0.860142708,0.838479817,0.882597864
5.956233123,0.860144436,0.838479817,0.882597864
5.957020702,0.860144436,0.838479817,0.882597864
5.957808281,0.860145271,0.838479817,0.882597864
5.958595860,0.860147774,0.838479817,0.882597864
5.959383438,0.860147774,0.838479817,0.882597864
5.960171017,0.860152841,0.838479817,0.882597864
5.960958596,0.860156238,0.838479817,0.882597864
5.961746175,0.860157907,0.838479817,0.882597864
5.962533753,0.860157907,0.838479817,0.882597864
5.963321332,0.860162973,0.838479817,0.882597864
5.964108911,0.860162973,0.838479817,0.882597864
5.964896490,0.860162973,0.838479817,0.882597864
5.965684068,0.860165656,0.838479817,0.882597864
5.966471647,0.860172510,0.838479817,0.882597864
5.967259226,0.860172510,0.838479817,0.882597864
5.968046805,0.860175014,0.838479817,0.882597864
5.968834383,0.860179842,0.838479817,0.882597864
5.969621962,0.860183299,0.838479817,0.882597864
5.970409541,0.860183299,0.838479817,0.882597864
5.971197120,0.860188365,0.838479817,0.882597864
5.971984698,0.860189199,0.838479817,0.882597864
5.972772277,0.860189199,0.838479817,0.882597864
5.973559856,0.860193372,0.838479817,0.882597864
5.974347435,0.860194206,0.838479817,0.882597864
5.975135014,0.860194206,0.838479817,0.882597864
5.975922592,0.860196710,0.838479817,0.882597864
5.976710171,0.860199332,0.838479817,0.882597864
5.977497750,0.860201061,0.838479817,0.882597864
5.978285329,0.860201061,0.838479817,0.882597864
5.979072907,0.860203505,0.838479817,0.882597864
5.979860486,0.860206008,0.838479817,0.882597864
5.980648065,0.860206008,0.838479817,0.882597864
5.981435644,0.860210180,0.838479817,0.882597864
5.982223222,0.860211849,0.838479817,0.882597864
5.983010801,0.860211849,0.838479817,0.882597864
5.983798380,0.860217035,0.838479817,0.882597864
5.984585959,0.860217869,0.838479817,0.882597864
5.985373537,0.860220313,0.838479817,0.882597864
5.986161116,0.860220313,0.838479817,0.882597864
5.986948695,0.860226333,0.838479817,0.882597864
5.987736274,0.860228777,0.838479817,0.882597864
5.988523852,0.860228777,0.838479817,0.882597864
5.989311431,0.860231459,0.838479817,0.882597864
5.990099010,0.860233366,0.838479817,0.882597864
5.990886589,0.860233366,0.838479817,0.882597864
5.991674167,0.860235989,0.838479817,0.882597864
5.992461746,0.860238433,0.838479817,0.882597864
5.993249325,0.860238433,0.838479817,0.882597864
5.994036904,0.860238433,0.838479817,0.882597864
5.994824482,0.860239267,0.838479817,0.882597864
5.995612061,0.860239267,0.838479817,0.882597864
5.996399640,0.860239267,0.838479817,0.882597864
5.997187219,0.860244453,0.838479817,0.882597864
5.997974797,0.860246181,0.838479817,0.882597864
5.998762376,0.860246181,0.838479817,0.882597864
5.999549955,0.860252798,0.838479817,0.882597864
6.000337534,0.860256255,0.838479817,0.882597864
6.001125113,0.860256255,0.838479817,0.882597864
6.001912691,0.860257030,0.838479817,0.882597864
6.002700270,0.860259652,0.838479817,0.882597864
6.003487849,0.860262930,0.838479817,0.882597864
6.004275428,0.860262930,0.838479817,0.882597864
6.005063006,0.860264659,0.838479817,0.882597864
6.005850585,0.860266209,0.838479817,0.882597864
6.006638164,0.860266209,0.838479817,0.882597864
6.007425743,0.860271335,0.838479817,0.882597864
6.008213321,0.860282600,0.838493705,0.882597864
6.009000900,0.860282600,0.838493705,0.882597864
6.009788479,0.860290170,0.838532090,0.882597864
6.010576058,0.860293567,0.838532090,0.882597864
6.011363636,0.860299468,0.838532090,0.882597864
6.012151215,0.860299468,0.838532090,0.882597864
6.012938794,0.860304177,0.838532090,0.882597864
6.013726373,0.860305846,0.838532090,0.882597864
6.014513951,0.860305846,0.838532090,0.882597864
6.015301530,0.860311747,0.838532090,0.882597864
6.016089109,0.860319436,0.838532090,0.882597864
6.016876688,0.860319436,0.838532090,0.882597864
6.017664266,0.860322058,0.838532090,0.882636666
6.018451845,0.860332012,0.838532090,0.882636666
6.019239424,0.860333741,0.838532090,0.882636666
6.020027003,0.860333741,0.838532090,0.882636666
6.020814581,0.860333741,0.838532090,0.882636666
6.021602160,0.860337079,0.838532090,0.882636666
6.022389739,0.860337079,0.838532090,0.882636666
6.023177318,0.860339701,0.838532090,0.882636666
6.023964896,0.860346377,0.838532090,0.882636666
6.024752475,0.860346377,0.838532090,0.882636666
6.025540054,0.860356331,0.838532090,0.882978737
6.026327633,0.860357165,0.838532090,0.882978737
6.027115212,0.860363305,0.838626623,0.882978737
6.027902790,0.860363305,0.838626623,0.882978737
6.028690369,0.860366762,0.838626623,0.882978737
6.029477948,0.860367537,0.838626623,0.882978737
6.030265527,0.860367537,0.838626623,0.882978737
6.031053105,0.860372782,0.838626623,0.882978737
6.031840684,0.860374391,0.838626623,0.882978737
6.032628263,0.860374391,0.838626623,0.882978737
6.033415842,0.860376239,0.838626623,0.882978737
6.034203420,0.860380352,0.838626623,0.882978737
6.034990999,0.860383809,0.838626623,0.882978737
6.035778578,0.860383809,0.838626623,0.882978737
6.036566157,0.860385478,0.838626623,0.882978737
6.037353735,0.860387981,0.838626623,0.882978737
6.038141314,0.860387981,0.838626623,0.882978737
6.038928893,0.860390604,0.838626623,0.882978737
6.039716472,0.860391378,0.838626623,0.882978737
6.040504050,0.860391378,0.838626623,0.882978737
6.041291629,0.860395610,0.838626623,0.882978737
6.042079208,0.860400021,0.838626623,0.882978737
6.042866787,0.860406637,0.838626623,0.882978737
6.043654365,0.860406637,0.838626623,0.882978737
6.044441944,0.860415995,0.838626623,0.882978737
6.045229523,0.860417604,0.838626623,0.882978737
6.046017102,0.860417604,0.838626623,0.882978737
6.046804680,0.860421896,0.838626623,0.882978737
6.047592259,0.860430419,0.838626623,0.882978737
6.048379838,0.860430419,0.838626623,0.882978737
6.049167417,0.860430419,0.838626623,0.882978737
6.049954995,0.860437751,0.838626623,0.882978737
6.050742574,0.860442877,0.838626623,0.882978737
6.051530153,0.860442877,0.838626623,0.882978737
6.052317732,0.860445321,0.838626623,0.882978737
6.053105311,0.860448718,0.838626623,0.882978737
6.053892889,0.860448718,0.838626623,0.882978737
6.054680468,0.860450447,0.838626623,0.882978737
6.055468047,0.860454619,0.838626623,0.882978737
6.056255626,0.860454619,0.838626623,0.882978737
6.057043204,0.860455453,0.838626623,0.882978737
6.057830783,0.860461295,0.838626623,0.882978737
6.058618362,0.860465467,0.838626623,0.882978737
6.059405941,0.860465467,0.838626623,0.882978737
6.060193519,0.860465467,0.838626623,0.882978737
6.060981098,0.860467136,0.838626623,0.883374691
6.061768677,0.860467136,0.838626623,0.883374691
6.062556256,0.860473931,0.838626623,0.883374691
6.063343834,0.860474825,0.838626623,0.883374691
6.064131413,0.860474825,0.838626623,0.883374691
6.064918992,0.860479116,0.838626623,0.883374691
6.065706571,0.860482574,0.838626623,0.883374691
6.066494149,0.860485971,0.838626623,0.883374691
6.067281728,0.860485971,0.838626623,0.883374691
6.068069307,0.860485971,0.838626623,0.883374691
6.068856886,0.860490859,0.838793099,0.883374691
6.069644464,0.860490859,0.838793099,0.883374691
6.070432043,0.860492647,0.838793099,0.883374691
6.071219622,0.860495090,0.838793099,0.883374691
6.072007201,0.860495090,0.838793099,0.883374691
6.072794779,0.860496938,0.838793099,0.883374691
6.073582358,0.860503733,0.838793099,0.883374691
6.074369937,0.860506117,0.838793099,0.883374691
6.075157516,0.860506117,0.838793099,0.883374691
6.075945095,0.860506117,0.838793099,0.883374691
6.076732673,0.860506117,0.838793099,0.883374691
6.077520252,0.860506117,0.838793099,0.883374691
6.078307831,0.860508621,0.838793099,0.883374691
6.079095410,0.860508621,0.838793099,0.883374691
6.079882988,0.860508621,0.838793099,0.883374691
6.080670567,0.860512853,0.838793099,0.883374691
6.081458146,0.860515356,0.838793099,0.883374691
6.082245725,0.860516250,0.838793099,0.883374691
6.083033303,0.860516250,0.838793099,0.883374691
6.083820882,0.860516250,0.838793099,0.883374691
6.084608461,0.860521972,0.838793099,0.883374691
6.085396040,0.860521972,0.838793099,0.883374691
6.086183618,0.860527873,0.838793099,0.883374691
6.086971197,0.860533893,0.838793099,0.883374691
6.087758776,0.860533893,0.838793099,0.883374691
6.088546355,0.860537171,0.838793099,0.883374691
6.089333933,0.860538960,0.838793099,0.883374691
6.090121512,0.860541344,0.838793099,0.883374691
6.090909091,0.860541344,0.838793099,0.883374691
6.091696670,0.860545456,0.838793099,0.883374691
6.092484248,0.860549808,0.838793099,0.883374691
6.093271827,0.860549808,0.838793099,0.883374691
6.094059406,0.860552251,0.838793099,0.883374691
6.094846985,0.860552251,0.838793099,0.883374691
6.095634563,0.860552251,0.838793099,0.883374691
6.096422142,0.860555530,0.838793099,0.883374691
6.097209721,0.860555530,0.838793099,0.883374691
6.097997300,0.860557318,0.838793099,0.883374691
6.098784878,0.860557318,0.838793099,0.883374691
6.099572457,0.860561669,0.838793099,0.883374691
6.100360036,0.860562503,0.838793099,0.883374691
6.101147615,0.860562503,0.838793099,0.883374691
6.101935194,0.860566795,0.838793099,0.883374691
6.102722772,0.860569239,0.838793099,0.883374691
6.103510351,0.860569239,0.838793099,0.883374691
6.104297930,0.860572577,0.838793099,0.883374691
6.105085509,0.860574245,0.838793099,0.883374691
6.105873087,0.860575914,0.838793099,0.883374691
6.106660666,0.860575914,0.838793099,0.883374691
6.107448245,0.860579371,0.838793099,0.883374691
6.108235824,0.860579371,0.838793099,0.883374691
6.109023402,0.860579371,0.838793099,0.883374691
6.109810981,0.860580206,0.838793099,0.883374691
6.110598560,0.860581934,0.838793099,0.883374691
6.111386139,0.860581934,0.838793099,0.883374691
6.112173717,0.860586941,0.838793099,0.883374691
6.112961296,0.860587716,0.838793099,0.883374691
6.113748875,0.860590994,0.838793099,0.883374691
6.114536454,0.860590994,0.838793099,0.883374691
6.115324032,0.860591829,0.838793099,0.883374691
6.116111611,0.860592663,0.838793099,0.883374691
6.116899190,0.860592663,0.838793099,0.883374691
6.117686769,0.860599220,0.838793099,0.883374691
6.118474347,0.860601723,0.838793099,0.883374691
6.119261926,0.860601723,0.838793099,0.883374691
6.120049505,0.860603392,0.838793099,0.883374691
6.120837084,0.860610962,0.838793099,0.883374691
6.121624662,0.860612631,0.838793099,0.883374691
6.122412241,0.860612631,0.838793099,0.883374691
6.123199820,0.860616088,0.838793099,0.883374691
6.123987399,0.860616863,0.838793099,0.883374691
6.124774977,0.860616863,0.838793099,0.883374691
6.125562556,0.860621154,0.838793099,0.883374691
6.126350135,0.860623777,0.838793099,0.883374691
6.127137714,0.860623777,0.838793099,0.883374691
6.127925293,0.860629618,0.838793099,0.883374691
6.128712871,0.860632181,0.838793099,0.883374691
6.129500450,0.860632181,0.838793099,0.883374691
6.130288029,0.860633016,0.838793099,0.883374691
6.131075608,0.860635519,0.838793099,0.883374691
6.131863186,0.860635519,0.838793099,0.883374691
6.132650765,0.860635519,0.838793099,0.883374691
6.133438344,0.860637069,0.838793099,0.883374691
6.134225923,0.860639572,0.838793099,0.883374691
6.135013501,0.860639572,0.838793099,0.883374691
6.135801080,0.860642076,0.838793099,0.883374691
6.136588659,0.860647202,0.838793099,0.883374691
6.137376238,0.860647202,0.838793099,0.883374691
6.138163816,0.860652208,0.838793099,0.883374691
6.138951395,0.860654652,0.838793099,0.883374691
6.139738974,0.860662460,0.838818550,0.883374691
6.140526553,0.860662460,0.838818550,0.883374691
6.141314131,0.860662460,0.838818550,0.883374691
6.142101710,0.860665798,0.838818550,0.883374691
6.142889289,0.860665798,0.838818550,0.883374691
6.143676868,0.860669196,0.838818550,0.883374691
6.144464446,0.860675275,0.838818550,0.883374691
6.145252025,0.860675275,0.838818550,0.883374691
6.146039604,0.860678494,0.838818550,0.883374691
6.146827183,0.860681117,0.838818550,0.883374691
6.147614761,0.860691369,0.838818550,0.883374691
6.148402340,0.860691369,0.838818550,0.883374691
6.149189919,0.860697329,0.838818550,0.883374691
6.149977498,0.860698104,0.838818550,0.883374691
6.150765077,0.860698104,0.838818550,0.883374691
6.151552655,0.860702276,0.838818550,0.883374691
6.152340234,0.860703945,0.838818550,0.883374691
6.153127813,0.860703945,0.838818550,0.883374691
6.153915392,0.860705554,0.838818550,0.883374691
6.154702970,0.860706449,0.838818550,0.883374691
6.155490549,0.860707283,0.838818550,0.883374691
6.156278128,0.860707283,0.838818550,0.883374691
6.157065707,0.860709786,0.838818550,0.883374691
6.157853285,0.860715926,0.838818550,0.883374691
6.158640864,0.860715926,0.838818550,0.883374691
6.159428443,0.860720158,0.838818550,0.883374691
6.160216022,0.860724628,0.838818550,0.883374691
6.161003600,0.860724628,0.838818550,0.883374691
6.161791179,0.860728025,0.838818550,0.883374691
6.162578758,0.860729873,0.838818550,0.883374691
6.163366337,0.860730588,0.838818550,0.883374691
6.164153915,0.860730588,0.838818550,0.883374691
6.164941494,0.860733151,0.838818550,0.883374691
6.165729073,0.860735714,0.838818550,0.883374691
6.166516652,0.860735714,0.838818550,0.883374691
6.167304230,0.860740721,0.838818550,0.883374691
6.168091809,0.860743403,0.838818550,0.883374691
6.168879388,0.860743403,0.838818550,0.883374691
6.169666967,0.860746086,0.838818550,0.883374691
6.170454545,0.860749364,0.838818550,0.883374691
6.171242124,0.860755265,0.838824570,0.883374691
6.172029703,0.860755265,0.838824570,0.883374691
6.172817282,0.860756099,0.838824570,0.883374691
6.173604860,0.860757709,0.838824570,0.883374691
6.174392439,0.860757709,0.838824570,0.883374691
6.175180018,0.860757709,0.838824570,0.883374691
6.175967597,0.860758543,0.838824570,0.883374691
6.176755176,0.860758543,0.838824570,0.883374691
6.177542754,0.860758543,0.838824570,0.883374691
6.178330333,0.860761940,0.838824570,0.883374691
6.179117912,0.860766232,0.838824570,0.883374691
6.179905491,0.860766232,0.838824570,0.883374691
6.180693069,0.860767901,0.838824570,0.883374691
6.181480648,0.860768735,0.838824570,0.883374691
6.182268227,0.860768735,0.838824570,0.883374691
6.183055806,0.860770404,0.838824570,0.883374691
6.183843384,0.860770404,0.838824570,0.883374691
6.184630963,0.860770404,0.838824570,0.883374691
6.185418542,0.860771239,0.838824570,0.883374691
6.186206121,0.860775411,0.838824570,0.883760691
6.186993699,0.860779405,0.838824570,0.883760691
6.187781278,0.860779405,0.838824570,0.883760691
6.188568857,0.860783815,0.838824570,0.883760691
6.189356436,0.860786438,0.838824570,0.883760691
6.190144014,0.860786438,0.838824570,0.883760691
6.190931593,0.860791385,0.838824570,0.883760691
6.191719172,0.860795796,0.838824570,0.883760691
6.192506751,0.860795796,0.838824570,0.883760691
6.193294329,0.860800803,0.838824570,0.883760691
6.194081908,0.860804319,0.839142084,0.883760691
6.194869487,0.860804319,0.839142084,0.883760691
6.195657066,0.860804319,0.839142084,0.883760691
6.196444644,0.860808730,0.839142084,0.883760691
6.197232223,0.860809565,0.839142084,0.883760691
6.198019802,0.860809565,0.839142084,0.883760691
6.198807381,0.860812008,0.839142084,0.883760691
6.199594959,0.860812843,0.839142084,0.883760691
6.200382538,0.860812843,0.839142084,0.883760691
6.201170117,0.860813677,0.839142084,0.883760691
6.201957696,0.860818744,0.839142084,0.883760691
6.202745275,0.860823095,0.839396656,0.883760691
6.203532853,0.860823095,0.839396656,0.883760691
6.204320432,0.860830069,0.839396656,0.883760691
6.205108011,0.860830069,0.839396656,0.883760691
6.205895590,0.860830069,0.839396656,0.883760691
6.206683168,0.860836744,0.839396656,0.883760691
6.207470747,0.860838473,0.839396656,0.883760691
6.208258326,0.860838473,0.839396656,0.883760691
6.209045905,0.860840917,0.839396656,0.883760691
6.209833483,0.860840917,0.839396656,0.883760691
6.210621062,0.860847652,0.839396656,0.883760691
6.211408641,0.860847652,0.839396656,0.883760691
6.212196220,0.860850096,0.839396656,0.883760691
6.212983798,0.860853434,0.839396656,0.883760691
6.213771377,0.860853434,0.839396656,0.883760691
6.214558956,0.860853434,0.839396656,0.883760691
6.215346535,0.860855937,0.839396656,0.883760691
6.216134113,0.860855937,0.839396656,0.883760691
6.216921692,0.860860109,0.839396656,0.883760691
6.217709271,0.860866189,0.839396656,0.883760691
6.218496850,0.860867083,0.839396656,0.883760691
6.219284428,0.860867083,0.839396656,0.883760691
6.220072007,0.860871196,0.839396656,0.883760691
6.220859586,0.860877097,0.839396656,0.883760691
6.221647165,0.860877097,0.839396656,0.883760691
6.222434743,0.860878766,0.839396656,0.883760691
6.223222322,0.860880554,0.839396656,0.883760691
6.224009901,0.860880554,0.839396656,0.883760691
6.224797480,0.860880554,0.839396656,0.883760691
6.225585059,0.860884786,0.839396656,0.883760691
6.226372637,0.860887289,0.839396656,0.883760691
6.227160216,0.860887289,0.839396656,0.883760691
6.227947795,0.860889912,0.839396656,0.883760691
6.228735374,0.860892415,0.839396656,0.883760691
6.229522952,0.860892415,0.839396656,0.883760691
6.230310531,0.860896587,0.839396656,0.883760691
6.231098110,0.860900104,0.839396656,0.883760691
6.231885689,0.860900104,0.839396656,0.883760691
6.232673267,0.860905945,0.839396656,0.883760691
6.233460846,0.860912859,0.839396656,0.883760691
6.234248425,0.860923946,0.839416087,0.883760691
6.235036004,0.860923946,0.839416087,0.883760691
6.235823582,0.860925615,0.839416087,0.883760691
6.236611161,0.860927284,0.839416087,0.883760691
6.237398740,0.860927284,0.839416087,0.883760691
6.238186319,0.860928178,0.839416087,0.883760691
6.238973897,0.860929012,0.839416087,0.883760691
6.239761476,0.860929012,0.839416087,0.883760691
6.240549055,0.860931516,0.839416087,0.883760691
6.241336634,0.860933304,0.839416087,0.883760691
6.242124212,0.860936582,0.839416087,0.883760691
6.242911791,0.860936582,0.839416087,0.883760691
6.243699370,0.860939920,0.839416087,0.883760691
6.244486949,0.860944867,0.839416087,0.883760691
6.245274527,0.860944867,0.839416087,0.883760691
6.246062106,0.860946655,0.839416087,0.883760691
6.246849685,0.860950947,0.839429080,0.883760691
6.247637264,0.860950947,0.839429080,0.883760691
6.248424842,0.860954463,0.839429080,0.883760691
6.249212421,0.860962093,0.839429080,0.883760691
6.250000000,0.860962927,0.839429080,0.883760691
6.250787579,0.860962927,0.839429080,0.883760691
6.251575158,0.860967159,0.839429080,0.883760691
6.252362736,0.860972047,0.839429080,0.883760691
6.253150315,0.860972047,0.839429080,0.883760691
6.253937894,0.860973775,0.839429080,0.883760691
6.254725473,0.860976219,0.839429080,0.883760691
6.255513051,0.860976219,0.839429080,0.883760691
6.256300630,0.860982060,0.839429080,0.883760691
6.257088209,0.860982895,0.839429080,0.883760691
6.257875788,0.860982895,0.839429080,0.883760691
6.258663366,0.860987067,0.839449525,0.883760691
6.259450945,0.860992193,0.839449525,0.883760691
6.260238524,0.860998929,0.839449525,0.883760691
6.261026103,0.860998929,0.839449525,0.883760691
6.261813681,0.860999763,0.839449525,0.883760691
6.262601260,0.861002326,0.839449525,0.883760691
6.263388839,0.861002326,0.839449525,0.883760691
6.264176418,0.861006618,0.839449525,0.883760691
6.264963996,0.861007392,0.839449525,0.883760691
6.265751575,0.861007392,0.839449525,0.883760691
6.266539154,0.861010790,0.839449525,0.883760691
6.267326733,0.861010790,0.839449525,0.883760691
6.268114311,0.861011684,0.839449525,0.883760691
6.268901890,0.861011684,0.839449525,0.883760691
6.269689469,0.861016750,0.839449525,0.883760691
6.270477048,0.861019194,0.839449525,0.883760691
6.271264626,0.861019194,0.839449525,0.883760691
6.272052205,0.861024320,0.839449525,0.883760691
6.272839784,0.861029267,0.839449525,0.883760691
6.273627363,0.861029267,0.839449525,0.883760691
6.274414941,0.861030161,0.839449525,0.883760691
6.275202520,0.861036003,0.839449525,0.883760691
6.275990099,0.861044526,0.839449525,0.883760691
6.276777678,0.861044526,0.839449525,0.883760691
6.277565257,0.861046255,0.839449525,0.883760691
6.278352835,0.861051381,0.839449525,0.883760691
6.279140414,0.861051381,0.839449525,0.883760691
6.279927993,0.861052275,0.839449525,0.883760691
6.280715572,0.861058056,0.839449525,0.883760691
6.281503150,0.861058056,0.839449525,0.883760691
6.282290729,0.861059785,0.839449525,0.883760691
6.283078308,0.861061513,0.839449525,0.883760691
6.283865887,0.861068189,0.839449525,0.883760691
6.284653465,0.861068189,0.839449525,0.883760691
6.285441044,0.861075878,0.839449525,0.883760691
6.286228623,0.861078501,0.839449525,0.883760691
6.287016202,0.861078501,0.839449525,0.883760691
6.287803780,0.861078501,0.839449525,0.883760691
6.288591359,0.861086190,0.839449525,0.884388208
6.289378938,0.861086190,0.839449525,0.884388208
6.290166517,0.861089349,0.839449525,0.884388208
6.290954095,0.861091077,0.839449525,0.884388208
6.291741674,0.861091912,0.839449525,0.884388208
6.292529253,0.861091912,0.839449525,0.884388208
6.293316832,0.861092746,0.839449525,0.884388208
6.294104410,0.861097634,0.839449525,0.884388208
6.294891989,0.861097634,0.839449525,0.884388208
6.295679568,0.861105442,0.839449525,0.884388208
6.296467147,0.861107886,0.839449525,0.884388208
6.297254725,0.861107886,0.839449525,0.884388208
6.298042304,0.861110449,0.839449525,0.884388208
6.298829883,0.861111343,0.839449525,0.884388208
6.299617462,0.861114621,0.839449525,0.884388208
6.300405041,0.861114621,0.839449525,0.884388208
6.301192619,0.861117065,0.839449525,0.884388208
6.301980198,0.861122131,0.839449525,0.884388208
6.302767777,0.861122131,0.839449525,0.884388208
6.303555356,0.861127913,0.839449525,0.884388208
6.304342934,0.861134648,0.839449525,0.884388208
6.305130513,0.861134648,0.839449525,0.884388208
6.305918092,0.861137986,0.839449525,0.884388208
6.306705671,0.861147463,0.839449525,0.884388208
6.307493249,0.861149073,0.839449525,0.884388208
6.308280828,0.861149073,0.839449525,0.884388208
6.309068407,0.861149907,0.839449525,0.884388208
6.309855986,0.861149907,0.839449525,0.884388208
6.310643564,0.861149907,0.839449525,0.884388208
6.311431143,0.861151576,0.839449525,0.884388208
6.312218722,0.861153364,0.839449525,0.884388208
6.313006301,0.861153364,0.839449525,0.884388208
6.313793879,0.861155033,0.839449525,0.884388208
6.314581458,0.861156762,0.839449525,0.884388208
6.315369037,0.861158431,0.839449525,0.884388208
6.316156616,0.861158431,0.839449525,0.884388208
6.316944194,0.861169517,0.839449525,0.884388208
6.317731773,0.861169517,0.839449525,0.884388208
6.318519352,0.861169517,0.839449525,0.884388208
6.319306931,0.861169517,0.839449525,0.884388208
6.320094509,0.861171246,0.839449525,0.884388208
6.320882088,0.861171246,0.839449525,0.884388208
6.321669667,0.861180663,0.839449525,0.884388208
6.322457246,0.861183941,0.839449525,0.884388208
6.323244824,0.861185670,0.839449525,0.884388208
6.324032403,0.861185670,0.839449525,0.884388208
6.324819982,0.861190557,0.839449525,0.884388208
6.325607561,0.861194193,0.839449525,0.884388208
6.326395140,0.861194193,0.839449525,0.884388208
6.327182718,0.861199379,0.839449525,0.884388208
6.327970297,0.861205459,0.839655161,0.884388208
6.328757876,0.861205459,0.839655161,0.884388208
6.329545455,0.861211240,0.839655161,0.884388208
6.330333033,0.861212015,0.839655161,0.884388208
6.331120612,0.861216962,0.839655161,0.884388208
6.331908191,0.861216962,0.839655161,0.884388208
6.332695770,0.861217916,0.839655161,0.884388208
6.333483348,0.861219525,0.839655161,0.884388208
6.334270927,0.861219525,0.839655161,0.884388208
6.335058506,0.861220360,0.839655161,0.884388208
6.335846085,0.861221850,0.839655161,0.884388208
6.336633663,0.861221850,0.839655161,0.884388208
6.337421242,0.861226857,0.839655161,0.884388208
6.338208821,0.861228585,0.839655161,0.884388208
6.338996400,0.861238778,0.839655161,0.884388208
6.339783978,0.861238778,0.839655161,0.884388208
6.340571557,0.861240506,0.839655161,0.884388208
6.341359136,0.861241341,0.839655161,0.884388208
6.342146715,0.861241341,0.839655161,0.884388208
6.342934293,0.861248076,0.839655161,0.884388208
6.343721872,0.861254752,0.839655161,0.884388208
6.344509451,0.861254752,0.839655161,0.884388208
6.345297030,0.861258328,0.839655161,0.884388208
6.346084608,0.861265242,0.839655161,0.884388208
6.346872187,0.861273587,0.839655161,0.884388208
6.347659766,0.861273587,0.839655161,0.884388208
6.348447345,0.861274362,0.839655161,0.884388208
6.349234923,0.861279428,0.839655161,0.884388208
6.350022502,0.861279428,0.839655161,0.884388208
6.350810081,0.861284554,0.839655161,0.884388208
6.351597660,0.861285388,0.839655161,0.884388208
6.352385239,0.861285388,0.839655161,0.884388208
6.353172817,0.861288905,0.839655161,0.884388208
6.353960396,0.861289680,0.839655161,0.884388208
6.354747975,0.861297309,0.839655161,0.884388208
6.355535554,0.861297309,0.839655161,0.884388208
6.356323132,0.861300766,0.839655161,0.884388208
6.357110711,0.861304104,0.839655161,0.884388208
6.357898290,0.861304104,0.839655161,0.884388208
6.358685869,0.861310065,0.839655161,0.884388208
6.359473447,0.861311674,0.839655161,0.884388208
6.360261026,0.861311674,0.839655161,0.884388208
6.361048605,0.861316621,0.839655161,0.884388208
6.361836184,0.861320019,0.839655161,0.884388208
6.362623762,0.861323416,0.839655161,0.884388208
6.363411341,0.861323416,0.839655161,0.884388208
6.364198920,0.861324191,0.839655161,0.884388208
6.364986499,0.861330330,0.839655161,0.884388208
6.365774077,0.861330330,0.839655161,0.884388208
6.366561656,0.861331999,0.839655161,0.884388208
6.367349235,0.861331999,0.839655161,0.884388208
6.368136814,0.861331999,0.839655161,0.884388208
6.368924392,0.861333668,0.839655161,0.884388208
6.369711971,0.861337125,0.839655161,0.884388208
6.370499550,0.861341178,0.839655161,0.884388208
6.371287129,0.861341178,0.839655161,0.884388208
6.372074707,0.861345232,0.839655161,0.884388208
6.372862286,0.861351967,0.839655161,0.884388208
6.373649865,0.861351967,0.839655161,0.884388208
6.374437444,0.861355245,0.839655161,0.884388208
6.375225023,0.861361802,0.839655161,0.884388208
6.376012601,0.861361802,0.839655161,0.884388208
6.376800180,0.861365259,0.839655161,0.884388208
6.377587759,0.861371338,0.839655161,0.884388208
6.378375338,0.861371338,0.839655161,0.884388208
6.379162916,0.861373067,0.839655161,0.884388208
6.379950495,0.861375630,0.839655161,0.884388208
6.380738074,0.861376464,0.839655161,0.884388208
6.381525653,0.861376464,0.839655161,0.884388208
6.382313231,0.861381471,0.839655161,0.884388208
6.383100810,0.861384034,0.839655161,0.884388208
6.383888389,0.861384034,0.839655161,0.884388208
6.384675968,0.861387253,0.839655161,0.884388208
6.385463546,0.861389637,0.839655161,0.884388208
6.386251125,0.861389637,0.839655161,0.884388208
6.387038704,0.861389637,0.839655161,0.884388208
